 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    SRK+RG 
Mixing Rule:          VdW1f 
Components:           Methane(Lit), Ethane(Lit) 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B, 2B 
Combining Rule:       CR-1 
============================================
P(MPa);x1;y1
7.001025491;0.9;0.899995937
7.001025486;0.905;0.904996625
7.001025482;0.91;0.909997217
7.00102548;0.915;0.914997725
7.001025478;0.92;0.919998157
7.001025476;0.925;0.924998524
7.001025475;0.93;0.929998832
7.001025474;0.935;0.93499909
7.001025474;0.94;0.939999302
7.001025473;0.945;0.944999476
7.001025473;0.95;0.949999616
7.001025473;0.955;0.954999727
7.001025473;0.96;0.959999812
7.001025473;0.965;0.964999877
7.001025473;0.97;0.969999924
7.001025473;0.975;0.974999957
7.001025473;0.98;0.979999978
7.001025473;0.985;0.984999991
7.001025473;0.99;0.989999997
7.001025473;0.995;0.995
