Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
10.069824605;4519.33630318;11.950278103;64.991741277;11.27868435;21250.0602705;306.458532752;-1.253079173;3.50110689;0.285623956;-0.022202921;0.011339881;0.000774695;39.487879489;0.000155787;0.000605113
10.131022236;4600.03873717;11.997478694;67.741737378;11.811846608;21705.7860132;305.219474038;-1.228102492;3.414743881;0.292847732;-0.022290617;0.011415603;0.000742329;40.334430926;0.000156179;0.000627977
10.18964018;4680.74117115;12.042840594;70.666931941;12.379194533;22163.2363129;304.0207109;-1.202037089;3.32688719;0.300581277;-0.022374897;0.011490541;0.000710761;41.184183713;0.000156557;0.000652299
10.245742484;4761.44360514;12.086546506;73.782220382;12.983581182;22622.2974079;302.860579896;-1.174862868;3.237698922;0.308861332;-0.0224561;0.011564712;0.000679983;42.036926791;0.00015692;0.000678201
10.299392686;4842.14603913;12.128608609;77.104294715;13.628201056;23082.9342202;301.739280311;-1.146557954;3.147340952;0.317728526;-0.022534249;0.011638138;0.000649989;42.892595287;0.00015727;0.000705822
10.350653849;4922.84847311;12.169236271;80.653751167;14.316787423;23545.4454894;300.659083256;-1.117098693;3.055975007;0.327227807;-0.022609732;0.011710834;0.000620774;43.751744541;0.000157607;0.000735334
10.399588588;5003.5509071;12.208039561;84.448583983;15.053032496;24009.4232217;299.618928777;-1.086459657;2.963762739;0.337408925;-0.022681827;0.011782824;0.000592332;44.613616826;0.00015793;0.000766886
10.446259098;5084.25334108;12.245749209;88.513014397;15.841353356;24474.9681887;298.61584084;-1.054613659;2.870865806;0.348326974;-0.022751889;0.011854119;0.000564658;45.47839967;0.000158244;0.000800679
10.490727185;5164.95577507;12.281860233;92.874409883;16.686835847;24942.4523485;297.657099775;-1.021531778;2.777445939;0.360043012;-0.022818981;0.011924741;0.000537748;46.34678445;0.000158544;0.000836942
10.533054284;5245.65820905;12.316609014;97.558717155;17.594583187;25411.4429201;296.737563291;-0.987183404;2.683665017;0.372624748;-0.022883542;0.011994705;0.000511597;47.217967384;0.000158833;0.00087589
10.573301493;5326.36064304;12.350043793;102.598573146;18.570684787;25882.0893323;295.858873342;-0.9515363;2.589685139;0.386147329;-0.022945662;0.012064026;0.000486202;48.092226404;0.000159111;0.000917793
10.611529591;5407.06307702;12.382210711;108.029373247;19.621822732;26354.3952295;295.021258078;-0.914556704;2.495668687;0.400694213;-0.023005427;0.01213272;0.000461557;48.969568583;0.000159378;0.000962947
10.647799066;5487.76551101;12.413153917;113.890659992;20.755454489;26828.3649617;294.224946689;-0.876209464;2.401778401;0.416358145;-0.023062917;0.012200801;0.000437661;49.850002304;0.000159635;0.001011681
10.682170133;5568.46794499;12.442915677;120.226661115;21.979912093;27304.0035549;293.470168623;-0.836458226;2.308177439;0.433242256;-0.023118213;0.012268285;0.000414509;50.73353721;0.000159883;0.001064361
10.71470276;5649.17037898;12.471536468;127.086896493;23.30451375;27781.3166838;292.757152805;-0.795265697;2.215029445;0.451461267;-0.023171389;0.012335184;0.000392098;51.620184147;0.000160121;0.0011214
10.745456688;5729.87281296;12.499055069;134.526859774;24.739688795;28260.3106466;292.086126904;-0.752593985;2.122498612;0.471142829;-0.023222517;0.012401513;0.000370427;52.509955122;0.00016035;0.00118326
10.774491453;5810.57524695;12.525508647;142.608779569;26.297116753;28740.9923415;291.457316615;-0.70840506;2.030749749;0.492428966;-0.023271666;0.012467285;0.000349492;53.402863258;0.00016057;0.001250457
10.801866403;5891.27768093;12.550932838;151.40246265;27.989880728;29223.3692444;290.870944937;-0.662661346;1.939948343;0.515477643;-0.023318902;0.012532512;0.000329292;54.298922752;0.000160781;0.001323571
10.827640723;5971.98011492;12.575361824;160.986217398;29.83263452;29707.4493896;290.327231517;-0.615326505;1.85026062;0.540464402;-0.02336429;0.012597207;0.000309824;55.19814884;0.000160984;0.001403255
10.851873447;6052.68254891;12.598828403;171.447849432;31.841781601;30193.2413509;289.826391977;-0.566366441;1.761853607;0.567584047;-0.02340789;0.012661381;0.000291086;56.100557763;0.000161179;0.001490238
10.874623485;6133.38498289;12.621364055;182.885710634;34.035661986;30680.7542242;289.368637271;-0.515750593;1.674895195;0.597052283;-0.023449759;0.012725047;0.000273078;57.006166731;0.000161367;0.001585338
10.895949636;6214.08741688;12.64299901;195.409766418;36.434739865;31169.997612;288.954173102;-0.463453602;1.589554203;0.629107204;-0.023489956;0.012788215;0.000255798;57.914993899;0.000161547;0.001689468
10.915910608;6294.78985086;12.663762304;209.142623032;39.061780417;31660.9816081;288.583199335;-0.409457419;1.506000436;0.664010432;-0.023528533;0.012850897;0.000239246;58.827058337;0.000161719;0.00180365
10.934565032;6375.49228485;12.683681836;224.220420722;41.941997354;32153.7167858;288.255909401;-0.353754003;1.424404744;0.702047648;-0.023565542;0.012913103;0.000223419;59.742380006;0.000161885;0.001929013
10.951971487;6456.19471883;12.702784423;240.793446142;45.103142742;32648.2141841;287.972489822;-0.296348725;1.34493909;0.743528096;-0.023601034;0.012974844;0.000208318;60.660979736;0.000162044;0.002066809
10.968188509;6536.89715282;12.72109585;259.026247199;48.575497413;33144.4852952;287.733119669;-0.237264662;1.267776605;0.7887825;-0.023635055;0.013036129;0.000193942;61.5828792;0.000162196;0.002218405
10.983274613;6617.5995868;12.738640917;279.096930197;52.39170078;33642.5420579;287.537970104;-0.176547966;1.193091653;0.838158575;-0.023667653;0.013096968;0.000180291;62.508100904;0.000162342;0.002385282
10.997288306;6698.30202079;12.755443483;301.195179776;56.58633284;34142.396845;287.38720395;-0.11427457;1.121059892;0.892013003;-0.023698871;0.013157372;0.000167365;63.436668162;0.000162481;0.002569017
11.010288105;6779.00445477;12.771526511;325.518363042;61.195127802;34644.0624543;287.280975253;-0.05055844;1.051858332;0.950698368;-0.023728753;0.013217349;0.000155164;64.368605081;0.000162615;0.002771251
11.022332552;6859.70688876;12.78691211;352.264847253;66.253656002;35147.5521033;287.219428918;0.01443833;0.985665403;1.014543066;-0.023757338;0.013276908;0.000143689;65.303936549;0.000162743;0.002993634
11.033480232;6940.40932275;12.801621566;381.623388593;71.795261118;35652.8794204;287.202700365;0.08049338;0.922661011;1.083821672;-0.023784667;0.013336058;0.00013294;66.242688221;0.000162865;0.003237734
11.043789785;7021.11175673;12.815675387;413.757170527;77.847989798;36160.058438;287.230915221;0.147309757;0.863026607;1.158712827;-0.023810779;0.013394808;0.000122919;67.184886507;0.000162982;0.00350491
11.053319924;7101.81419072;12.829093332;448.780845524;84.430212539;36669.1035888;287.304189032;0.214499463;0.806945245;1.239241455;-0.023835708;0.013453166;0.000113625;68.130558561;0.000163094;0.003796113
11.062129449;7182.5166247;12.841894444;486.728903201;91.544634756;37180.0296979;287.42262701;0.281565287;0.754601648;1.325202512;-0.023859492;0.01351114;0.000105061;69.07973227;0.0001632;0.00411163
11.070277264;7263.21905869;12.854097084;527.514097477;99.170481796;37692.8519803;287.586323851;0.347881898;0.706182273;1.416064999;-0.023882164;0.013568738;9.7227e-05;70.03243625;0.000163302;0.004450737
11.077822389;7343.92149267;12.865718956;570.875866496;107.253876835;38207.5860368;287.795363557;0.412677998;0.661875374;1.510858448;-0.023903757;0.013625968;9.0126e-05;70.988699835;0.000163398;0.004811267
11.084823976;7424.62392666;12.87677714;616.32111637;115.696897414;38724.2478495;288.049819263;0.475022495;0.621871067;1.60805037;-0.023924302;0.013682837;8.3758e-05;71.948553073;0.00016349;0.00518912
11.091341325;7505.32636064;12.887288113;663.063814825;124.346566138;39242.8537797;288.349753193;0.533818954;0.586361401;1.705432858;-0.023943831;0.013739352;7.8126e-05;72.912026719;0.000163578;0.00557776
11.097433898;7586.02879463;12.897267779;709.975557881;132.986096932;39763.4205656;288.695216571;0.587813908;0.555540421;1.800049038;-0.023962373;0.013795522;7.3232e-05;73.879152232;0.000163661;0.005967806
11.103161334;7666.73122861;12.906731489;755.565612024;141.331879143;40285.9653192;289.086249572;0.635625277;0.529604235;1.888202423;-0.023979956;0.013851352;6.9078e-05;74.84996177;0.000163739;0.006346863
11.108583461;7747.4336626;12.915694068;798.013311719;149.040444577;40810.5055255;289.522881339;0.675796406;0.508751087;1.965597766;-0.023996608;0.013906851;6.5667e-05;75.824488186;0.000163814;0.006699793
11.113760315;7828.13609658;12.924169832;835.273863701;155.729233504;41337.0590414;290.005130043;0.706878174;0.493181423;2.027651393;-0.024012355;0.013962023;6.3001e-05;76.802765031;0.000163884;0.007009594
11.11875215;7908.83853057;12.932172612;865.266066515;161.012531916;41865.6440959;290.533002943;0.727535819;0.483097965;2.069973529;-0.024027224;0.014016877;6.1083e-05;77.78482655;0.000163951;0.007258963
11.123619457;7989.54096455;12.939715772;886.125982056;164.54931401;42396.2792881;291.106496482;0.736669109;0.47870578;2.088965795;-0.024041238;0.014071417;5.9917e-05;78.770707679;0.000164014;0.007432402
11.128422974;8070.24339854;12.94681223;896.480400321;166.094110564;42928.9835867;291.725596451;0.733526866;0.480212355;2.08241206;-0.024054423;0.014125652;5.9504e-05;79.760444046;0.000164073;0.007518494
11.133223704;8150.94583253;12.953474472;895.672167608;165.538112563;43463.7763331;292.390278137;0.717793068;0.487827671;2.049904215;-0.024066801;0.014179586;5.9849e-05;80.754071978;0.000164128;0.007511774
11.138082928;8231.64826651;12.959714573;883.871529035;162.928355331;44000.6772401;293.100506532;0.689624836;0.501764277;1.992967704;-0.024078395;0.014233225;6.0956e-05;81.751628494;0.00016418;0.007413658
11.143062219;8312.3507005;12.96554421;862.038835981;158.458885117;44539.7063929;293.856236572;0.649633064;0.522237369;1.914838077;-0.024089226;0.014286576;6.2827e-05;82.753151311;0.000164228;0.007232131
11.14822346;8393.05313448;12.97097468;831.751755381;152.436824461;45080.8842518;294.657413367;0.598810451;0.549464863;1.819952589;-0.024099316;0.014339644;6.5467e-05;83.758678849;0.000164273;0.00698031
11.153628851;8473.75556847;12.976016913;794.951087934;145.233806779;45624.2316523;295.503972529;0.538423839;0.583667481;1.71330429;-0.024108684;0.014392434;6.8879e-05;84.768250227;0.000164315;0.006674332
11.159340935;8554.45800245;12.980681486;753.674866638;137.235934768;46169.7698082;296.395840446;0.469893506;0.625068831;1.599823813;-0.02411735;0.014444953;7.3069e-05;85.781905277;0.000164354;0.006331142
11.165422603;8635.16043644;12.984978639;709.838083874;128.802888603;46717.5203129;297.332934605;0.394680253;0.673895481;1.48390964;-0.024125334;0.014497205;7.8041e-05;86.799684537;0.00016439;0.005966663
11.171937113;8715.86287042;12.988918285;665.087673006;120.241495404;47267.5051435;298.315163987;0.314194365;0.730377055;1.369155827;-0.024132654;0.014549196;8.3799e-05;87.821629267;0.000164423;0.005594588
11.178948104;8796.56530441;12.992510024;620.734755362;111.793890071;47819.7466625;299.342429393;0.229732324;0.794746309;1.258263158;-0.024139327;0.01460093;9.0347e-05;88.847781448;0.000164453;0.005225817
11.186519614;8877.26773839;12.995763152;577.748374281;103.637129892;48374.2676198;300.41462384;0.142440422;0.867239221;1.153084381;-0.024145371;0.014652414;9.7692e-05;89.878183786;0.00016448;0.004868408
11.19471609;8957.97017238;12.998686679;536.788710478;95.890044262;48931.0911577;301.531633003;0.053300481;0.948095086;1.054746528;-0.024150803;0.014703651;0.000105838;90.912879722;0.000164504;0.004527851
11.203602408;9038.67260637;13.001289329;498.259610809;88.623515934;49490.2408153;302.6933356;-0.036868521;1.037556595;0.963802847;-0.024155639;0.014754646;0.000114791;91.951913442;0.000164526;0.004207502
11.213243886;9119.37504035;13.003579562;462.365737899;81.871459655;50051.7405305;303.899603828;-0.127398823;1.135869939;0.880382485;-0.024159894;0.014805405;0.000124556;92.995329878;0.000164545;0.003909064
11.223706301;9200.07747434;13.005565575;429.165552448;75.640888779;50615.614644;305.150303837;-0.217756988;1.243284898;0.804320877;-0.024163584;0.014855932;0.000135139;94.043174719;0.000164561;0.003633022
11.235055902;9280.77990832;13.007255316;398.615986086;69.920333383;51181.8879053;306.445296106;-0.307525092;1.360054934;0.735264418;-0.024166723;0.014906231;0.000146545;95.095494417;0.000164575;0.003379019
11.24735943;9361.48234231;13.00865649;370.607714134;64.686439401;51750.5854767;307.784436003;-0.396382182;1.486437298;0.672749534;-0.024169326;0.014956307;0.000158782;96.152336202;0.000164587;0.003146145
11.260684131;9442.18477629;13.009776571;344.991659585;59.908892388;52321.7329368;309.16757421;-0.484087195;1.62269313;0.616259465;-0.024171407;0.015006165;0.000171856;97.213748082;0.000164596;0.002933161
11.275097774;9522.88721028;13.010622809;321.598084242;55.553937363;52895.3562866;310.594557124;-0.570463904;1.769087548;0.56526315;-0.02417298;0.015055807;0.000185772;98.279778857;0.000164603;0.002738656
11.290668666;9603.58964426;13.011202236;300.249802576;51.586793487;53471.4819575;312.06522746;-0.655388082;1.925889776;0.519240516;-0.024174056;0.01510524;0.000200539;99.350478136;0.000164608;0.002561157
11.307465669;9684.29207825;13.011521677;280.770959611;47.97323986;54050.1368122;313.579424648;-0.738776753;2.093373235;0.477697901;-0.02417465;0.015154466;0.000216162;100.425896337;0.000164611;0.002399201
11.32555822;9764.99451223;13.011587753;262.992565285;44.680599148;54631.3481518;315.13698527;-0.820579361;2.271815657;0.44017656;-0.024174772;0.01520349;0.000232649;101.506084699;0.000164611;0.002251383
11.345016341;9845.69694622;13.011406892;246.755729547;41.678297247;55215.143724;316.737743628;-0.900770595;2.461499199;0.40625648;-0.024174436;0.015252317;0.000250008;102.5910953;0.00016461;0.002116382
11.365910666;9926.39938021;13.010985335;231.913318976;38.938134168;55801.5517287;318.381532145;-0.979344612;2.662710561;0.375557154;-0.024173653;0.015300949;0.000268245;103.680981066;0.000164606;0.001992976
11.388312448;10007.1018142;13.010329141;218.330555544;36.434363251;56390.6008225;320.068181863;-1.056310414;2.875741098;0.34773645;-0.024172434;0.01534939;0.00028737;104.775795782;0.000164601;0.001880042
11.412293587;10087.8042482;13.009444192;205.88493415;34.143648539;56982.3201272;321.797522893;-1.131688183;3.100886948;0.322488377;-0.02417079;0.015397645;0.00030739;105.875594103;0.000164593;0.001776564
11.437926639;10168.5066822;13.008336204;194.465721509;32.04494869;57576.7392361;323.569384846;-1.205506371;3.338449145;0.299540282;-0.024168731;0.015445717;0.000328313;106.980431572;0.000164584;0.001681619
11.465284843;10249.2091161;13.007010726;183.973215236;30.119360163;58173.8882217;325.383597331;-1.277799427;3.588733759;0.278649816;-0.024166269;0.01549361;0.000350147;108.090364631;0.000164573;0.00159438
11.494442132;10329.9115501;13.005473153;174.317885295;28.349941823;58773.7976445;327.239990381;-1.348605998;3.852052019;0.259601894;-0.024163412;0.015541328;0.000372903;109.205450637;0.00016456;0.001514101
11.525473156;10410.6139841;13.003728724;165.419476102;26.721535016;59376.4985566;329.138394848;-1.417967539;4.128720442;0.242205791;-0.024160171;0.015588873;0.000396588;110.325747872;0.000164546;0.001440115
11.558453301;10491.3164181;13.001782531;157.206118641;25.220587841;59982.022513;331.078642859;-1.485927225;4.419060978;0.226292419;-0.024156555;0.01563625;0.000421211;111.45131556;0.00016453;0.001371826
11.593458709;10572.0188521;12.999639525;149.613483412;23.834988928;60590.401581;333.060568235;-1.552529121;4.723401141;0.211711851;-0.024152573;0.015683461;0.000446783;112.58221389;0.000164512;0.001308697
