515.457326981;7.060419321;5669.10388017;3.14E-10;0.1;0.0;7.0
514.840897251;7.089114025;5799.18813351;3.14E-10;0.302040816;0.0;7.0
514.343866889;7.129019088;5910.00064562;3.14E-10;0.504081633;0.0;7.0
513.9486484;7.179088326;6068.99251081;3.14E-10;0.706122449;0.0;7.0
513.664101006;7.241199156;6300.25340564;3.14E-10;0.908163265;0.0;7.0
513.59640159;7.323135816;6629.47898509;3.14E-10;1.110204082;0.0;7.0
513.717576756;7.432004691;7018.12576667;3.14E-10;1.312244898;0.0;7.0
514.066704558;7.557808614;7257.41655368;3.14E-10;1.514285714;0.0;7.0
514.453889069;7.692272213;7418.01439731;3.14E-10;1.716326531;0.0;7.0
514.884089802;7.831068931;7519.1910388;3.14E-10;1.918367347;0.0;7.0
515.389739355;7.978241029;7644.45735683;3.14E-10;2.120408163;0.0;7.0
515.942956595;8.130927036;7729.57421396;3.14E-10;2.32244898;0.0;7.0
516.579504616;8.293560969;7901.41390664;3.14E-10;2.524489796;0.0;7.0
517.224063324;8.458160407;7935.13945381;3.14E-10;2.726530612;0.0;7.0
518.016454745;8.635330373;8042.74000904;3.14E-10;2.928571429;0.0;7.0
518.840993593;8.820243061;8105.37316805;3.14E-10;3.130612245;0.0;7.0
519.709760321;9.012863192;8243.48731358;3.14E-10;3.332653061;0.0;7.0
520.712772666;9.216757293;8362.32971786;3.14E-10;3.534693878;0.0;7.0
521.784407346;9.432493079;8479.56614371;3.14E-10;3.736734694;0.0;7.0
522.939542609;9.660525445;8617.68028924;3.14E-10;3.93877551;0.0;7.0
524.208109252;9.904647437;8742.94660727;3.14E-10;4.140816327;0.0;7.0
525.582824297;10.162729534;8879.45477436;3.14E-10;4.342857143;0.0;7.0
527.02915594;10.433256373;9017.56891988;3.14E-10;4.544897959;0.0;7.0
528.602511562;10.723191764;9178.16676351;3.14E-10;4.746938776;0.0;7.0
530.276780968;11.025023373;9298.61514623;3.14E-10;4.948979592;0.0;7.0
532.029041248;11.340870522;9441.54722706;3.14E-10;5.151020408;0.0;7.0
533.848156066;11.675596884;9545.93582542;3.14E-10;5.353061224;0.0;7.0
535.83157016;12.020224047;9692.07986313;3.14E-10;5.555102041;0.0;7.0
537.835288178;12.37550598;9838.22390083;3.14E-10;5.757142857;0.0;7.0
539.88273613;12.738503036;9932.97662857;3.14E-10;5.959183673;0.0;7.0
541.891636624;13.112725173;10019.6994641;3.14E-10;6.16122449;0.0;7.0
544.077036837;13.486786539;10128.9059978;3.14E-10;6.363265306;0.0;7.0
546.186181185;13.870830101;10226.8706824;3.14E-10;6.565306122;0.0;7.0
548.469017275;14.259261323;10318.4114533;3.14E-10;6.767346939;0.0;7.0
550.663944997;14.645964295;10340.8951514;3.14E-10;6.969387755;0.0;7.0
552.867342698;15.03127376;10454.9196204;3.14E-10;7.171428571;0.0;7.0
555.042415146;15.419888766;10490.251146;3.14E-10;7.373469388;0.0;7.0
557.150886544;15.800642665;10512.7348441;3.14E-10;7.575510204;0.0;7.0
559.441619903;16.181483154;10572.1560462;3.14E-10;7.77755102;0.0;7.0
561.613729217;16.560360009;10633.1832268;3.14E-10;7.979591837;0.0;7.0
563.748839055;16.932352151;10647.6370327;3.14E-10;8.181632653;0.0;7.0
565.904864691;17.307530109;10657.2729034;3.14E-10;8.383673469;0.0;7.0
568.027665054;17.669614224;10687.7864936;3.14E-10;8.585714286;0.0;7.0
570.118129513;18.03258357;10687.7864936;3.14E-10;8.787755102;0.0;7.0
572.205553286;18.386200608;10740.783782;3.14E-10;8.989795918;0.0;7.0
574.262785238;18.74100719;10787.3571567;3.14E-10;9.191836735;0.0;7.0
576.347700685;19.091033203;10808.2348764;3.14E-10;9.393877551;0.0;7.0
578.332648499;19.431592429;10808.2348764;3.14E-10;9.595918367;0.0;7.0
580.316381492;19.764023228;10806.6288979;3.14E-10;9.797959184;0.0;7.0
582.324002293;20.103643383;10814.6587901;3.14E-10;10.0;0.0;7.0
514.140246321;7.066774987;6032.05500678;3.29E-10;0.1;0.0;7.0
513.915052168;7.133049722;6298.64742721;3.29E-10;0.302040816;0.0;7.0
513.913713204;7.219656004;6674.4463813;3.29E-10;0.504081633;0.0;7.0
514.063724923;7.324064096;6900.88934082;3.29E-10;0.706122449;0.0;7.0
514.284040665;7.435672792;7045.42740009;3.29E-10;0.908163265;0.0;7.0
514.575400236;7.554489094;7170.69371812;3.29E-10;1.110204082;0.0;7.0
514.898299326;7.677443695;7255.81057525;3.29E-10;1.312244898;0.0;7.0
515.304572147;7.805405949;7342.53341081;3.29E-10;1.514285714;0.0;7.0
515.747912981;7.940583768;7424.43831106;3.29E-10;1.716326531;0.0;7.0
516.217710587;8.076871843;7507.94918975;3.29E-10;1.918367347;0.0;7.0
516.775151379;8.221222641;7589.85409;3.29E-10;2.120408163;0.0;7.0
517.328381683;8.369867992;7673.36496869;3.29E-10;2.32244898;0.0;7.0
518.040612367;8.530894463;7753.6638905;3.29E-10;2.524489796;0.0;7.0
518.751885189;8.693514767;7848.41661824;3.29E-10;2.726530612;0.0;7.0
519.554540651;8.867844392;7970.47097941;3.29E-10;2.928571429;0.0;7.0
520.339761903;9.05260306;8063.61772871;3.29E-10;3.130612245;0.0;7.0
521.458891281;9.248530181;8188.88404674;3.29E-10;3.332653061;0.0;7.0
522.534342017;9.454209791;8277.21286074;3.29E-10;3.534693878;0.0;7.0
523.714535036;9.672809725;8400.87320034;3.29E-10;3.736734694;0.0;7.0
524.95059426;9.903916452;8545.4112596;3.29E-10;3.93877551;0.0;7.0
526.258895761;10.145811606;8651.4058364;3.29E-10;4.140816327;0.0;7.0
527.756438446;10.405476889;8718.85693072;3.29E-10;4.342857143;0.0;7.0
529.277552901;10.674070577;8935.66401963;3.29E-10;4.544897959;0.0;7.0
530.928204758;10.960592387;9046.47653173;3.29E-10;4.746938776;0.0;7.0
532.66497593;11.2591778;9197.43850474;3.29E-10;4.948979592;0.0;7.0
534.44926686;11.564774603;9308.25101685;3.29E-10;5.151020408;0.0;7.0
536.303225967;11.883759562;9398.18580928;3.29E-10;5.353061224;0.0;7.0
538.255847161;12.211493657;9523.45212732;3.29E-10;5.555102041;0.0;7.0
540.196511756;12.542654914;9618.20485506;3.29E-10;5.757142857;0.0;7.0
542.169551761;12.880448871;9716.16953967;3.29E-10;5.959183673;0.0;7.0
544.218324571;13.224127887;9804.49835367;3.29E-10;6.16122449;0.0;7.0
546.25838067;13.569834621;9859.10162051;3.29E-10;6.363265306;0.0;7.0
548.322843197;13.91446128;9931.37065014;3.29E-10;6.565306122;0.0;7.0
550.370731128;14.259441558;9997.21576603;3.29E-10;6.767346939;0.0;7.0
552.436717858;14.602558329;10045.3951191;3.29E-10;6.969387755;0.0;7.0
554.47589045;14.943857691;10090.3625153;3.29E-10;7.171428571;0.0;7.0
556.547887789;15.290080604;10164.2375234;3.29E-10;7.373469388;0.0;7.0
558.590337876;15.624183299;10169.0554587;3.29E-10;7.575510204;0.0;7.0
560.598717355;15.958978202;10175.4793725;3.29E-10;7.77755102;0.0;7.0
562.613642731;16.286400486;10188.3271999;3.29E-10;7.979591837;0.0;7.0
564.576641376;16.607410291;10250.960359;3.29E-10;8.181632653;0.0;7.0
566.540887699;16.929162371;10284.6859061;3.29E-10;8.383673469;0.0;7.0
568.503396628;17.246400973;10311.9875395;3.29E-10;8.585714286;0.0;7.0
570.435994093;17.560597133;10326.4413455;3.29E-10;8.787755102;0.0;7.0
572.245478099;17.862874757;10324.835367;3.29E-10;8.989795918;0.0;7.0
574.195483513;18.166385705;10331.2592808;3.29E-10;9.191836735;0.0;7.0
576.032433701;18.466049006;10329.6533023;3.29E-10;9.393877551;0.0;7.0
577.835524374;18.748459751;10348.9250436;3.29E-10;9.595918367;0.0;7.0
579.753262189;19.042816359;10332.8652592;3.29E-10;9.797959184;0.0;7.0
581.520952699;19.321036611;10345.7130867;3.29E-10;10.0;0.0;7.0
514.230327012;7.207318957;6725.83769127;3.43E-10;0.1;0.0;7.0
514.376394494;7.307837033;6849.49803086;3.43E-10;0.302040816;0.0;7.0
514.343432236;7.408089158;6916.94912519;3.43E-10;0.504081633;0.0;7.0
514.76034633;7.515586747;7008.48989605;3.43E-10;0.706122449;0.0;7.0
515.026531232;7.628400023;7093.60675318;3.43E-10;0.908163265;0.0;7.0
515.32902627;7.742352136;7114.48447285;3.43E-10;1.110204082;0.0;7.0
515.680616989;7.858837885;7210.84317903;3.43E-10;1.312244898;0.0;7.0
516.087909724;7.982018983;7279.90025179;3.43E-10;1.514285714;0.0;7.0
516.558813071;8.110918298;7352.16928143;3.43E-10;1.716326531;0.0;7.0
516.995946921;8.246836375;7429.25624637;3.43E-10;1.918367347;0.0;7.0
517.614790223;8.387234139;7511.16114662;3.43E-10;2.120408163;0.0;7.0
518.324487276;8.53559872;7596.27800375;3.43E-10;2.32244898;0.0;7.0
519.025283893;8.692920482;7700.6666021;3.43E-10;2.524489796;0.0;7.0
519.845704319;8.859668522;7760.08780425;3.43E-10;2.726530612;0.0;7.0
520.704487;9.031905118;7886.96010072;3.43E-10;2.928571429;0.0;7.0
521.696584048;9.218847286;7991.34869908;3.43E-10;3.130612245;0.0;7.0
522.739366281;9.412949671;8110.19110336;3.43E-10;3.332653061;0.0;7.0
523.894680851;9.623129557;8224.21557234;3.43E-10;3.534693878;0.0;7.0
525.143855761;9.841881997;8330.21014914;3.43E-10;3.736734694;0.0;7.0
526.381378741;10.073146762;8466.71831622;3.43E-10;3.93877551;0.0;7.0
527.949568974;10.322698256;8563.0770224;3.43E-10;4.140816327;0.0;7.0
529.46470602;10.57852746;8714.03899542;3.43E-10;4.342857143;0.0;7.0
531.058480492;10.845515744;8829.66944283;3.43E-10;4.544897959;0.0;7.0
532.773942374;11.126490789;8954.93576086;3.43E-10;4.746938776;0.0;7.0
534.388827728;11.416594532;9051.29446704;3.43E-10;4.948979592;0.0;7.0
536.318385505;11.712155847;9178.16676351;3.43E-10;5.151020408;0.0;7.0
538.183781978;12.01360703;9272.91949125;3.43E-10;5.353061224;0.0;7.0
540.015450812;12.326864217;9361.24830525;3.43E-10;5.555102041;0.0;7.0
542.005151512;12.635085908;9439.94124863;3.43E-10;5.757142857;0.0;7.0
543.944044948;12.948907149;9515.42223513;3.43E-10;5.959183673;0.0;7.0
517.598303104;7.120666271;5592.01691523;3.00E-10;0.1;0.0;7.0
517.598303104;7.120666271;5592.01691523;3.00E-10;0.1;0.0;7.0
517.598303104;7.120666271;5592.01691523;3.00E-10;0.1;0.0;7.0
517.598303104;7.120666271;5592.01691523;3.00E-10;0.1;0.0;7.0
516.788547328;7.133995124;5654.65007425;3.00E-10;0.302040816;0.0;7.0
