 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           CO2, H2S(4C) 
Feed Composition:     [0.5, 0.5] 
Association Rule:     4C, 4C 
Combining Rule:       CR-1 
============================================
P(MPa);x1;y1
5.279714707;0.483;0.681965181
5.284522094;0.484;0.682440281
5.289323568;0.485;0.682914726
5.294117661;0.486;0.683388531
5.298909946;0.487;0.683861718
5.303697463;0.488;0.684334296
5.308480356;0.489;0.684806274
5.313250821;0.49;0.685277593
5.318023283;0.491;0.685748425
5.322787614;0.492;0.686218594
5.327548261;0.493;0.686688155
5.332300941;0.494;0.687157108
5.337047341;0.495;0.687625468
5.341788318;0.496;0.688093252
5.346522393;0.497;0.688560475
5.351255458;0.498;0.689027161
5.355984431;0.499;0.689493321
5.360708785;0.5;0.689958966
5.365429233;0.501;0.690424101
5.370145448;0.502;0.690888725
5.374855248;0.503;0.691352835
5.379553818;0.504;0.691816417
5.384251493;0.505;0.692279493
5.388942522;0.506;0.692742038
5.393627145;0.507;0.693204071
5.398303734;0.508;0.693665605
5.402978864;0.509;0.694126665
5.407649882;0.51;0.694587267
5.412316448;0.511;0.695047425
5.416979412;0.512;0.695507148
5.421638411;0.513;0.695966437
5.426291367;0.514;0.696425292
5.430942666;0.515;0.696883722
5.435588059;0.516;0.697341723
5.440219884;0.517;0.697799293
5.444854012;0.518;0.698256475
5.449482207;0.519;0.698713246
5.454109621;0.52;0.699169628
5.458732543;0.521;0.699625618
5.463349802;0.522;0.700081213
5.467961672;0.523;0.700536413
5.472597583;0.524;0.700990643
5.47716727;0.525;0.701445639
5.481793965;0.526;0.701899135
5.48638608;0.527;0.702352858
5.490974827;0.528;0.702806272
5.495523019;0.529;0.703259912
5.500132619;0.53;0.703712191
5.504712429;0.531;0.704164692
5.509287536;0.532;0.704616877
5.513857687;0.533;0.705068741
5.518423251;0.534;0.705520289
5.522981645;0.535;0.705971526
5.527538723;0.536;0.706422469
5.532090778;0.537;0.706873125
5.536636617;0.538;0.707323503
5.54117802;0.539;0.707773617
5.545715563;0.54;0.708223474
5.550247881;0.541;0.708673079
5.554777007;0.542;0.709122456
5.559297854;0.543;0.709571566
5.563820386;0.544;0.710020462
5.568339178;0.545;0.710469129
5.572851903;0.546;0.710917572
5.57736409;0.547;0.711365801
5.58187157;0.548;0.711813819
5.586374655;0.549;0.712261635
5.590874193;0.55;0.712709263
5.595367856;0.551;0.713156711
5.599861611;0.552;0.713603992
5.604351354;0.553;0.714051107
5.60883081;0.554;0.714497932
5.613307242;0.555;0.714944841
5.617779601;0.556;0.715391473
5.622252746;0.557;0.715837959
5.62672374;0.558;0.716284312
5.63119146;0.559;0.716730544
5.635656719;0.56;0.717176658
5.640118096;0.561;0.717622651
5.644573046;0.562;0.71806851
5.649026156;0.563;0.718514254
5.653474012;0.564;0.718959895
5.657919639;0.565;0.719405461
5.662364221;0.566;0.71985097
5.666796933;0.567;0.720296407
5.671236981;0.568;0.720741802
5.675671801;0.569;0.721187091
5.680099846;0.57;0.72163227
5.684521251;0.571;0.72207734
5.688934493;0.572;0.722522321
5.693347648;0.573;0.722967254
5.69775846;0.574;0.72341218
5.702169054;0.575;0.723857136
5.706580947;0.576;0.724302138
5.710990976;0.577;0.724747179
5.715402956;0.578;0.725192242
5.719800896;0.579;0.725637277
5.724197008;0.58;0.726082296
5.728586624;0.581;0.726527278
5.732968856;0.582;0.726972251
5.737352848;0.583;0.727417249
5.741736247;0.584;0.727862294
5.746118449;0.585;0.728307396
5.750499176;0.586;0.728752556
5.75487438;0.587;0.72919777
5.759249998;0.588;0.729643044
5.763621935;0.589;0.730088381
5.767989574;0.59;0.730533789
5.772345555;0.591;0.730979268
5.776703491;0.592;0.731424851
5.781063434;0.593;0.731870526
5.785420685;0.594;0.7323163
5.789773714;0.595;0.732762178
5.794124003;0.596;0.733208168
5.798468865;0.597;0.733654275
5.802815495;0.598;0.734100513
5.807159853;0.599;0.734546883
5.811500404;0.6;0.734993392
5.815838545;0.601;0.73544005
5.820165924;0.602;0.735886867
5.8244956;0.603;0.736333829
5.828826116;0.604;0.736780969
5.833152808;0.605;0.73722828
5.837477138;0.606;0.737675772
5.841796253;0.607;0.738123448
5.846117355;0.608;0.738571323
5.85043622;0.609;0.739019397
5.854751408;0.61;0.739467677
5.859064361;0.611;0.739916171
5.863372248;0.612;0.740364882
5.867682297;0.613;0.740813825
5.871980442;0.614;0.741262992
5.876282693;0.615;0.741712412
5.880583004;0.616;0.742162074
5.884878335;0.617;0.742611989
5.889175843;0.618;0.743062168
5.893470991;0.619;0.743512614
5.897762843;0.62;0.743963332
5.902052669;0.621;0.744414332
5.906337762;0.622;0.744865618
5.910625195;0.623;0.745317202
5.91491019;0.624;0.745769087
5.919182773;0.625;0.746221267
5.923460539;0.626;0.74667378
5.927734095;0.627;0.747126606
5.932009979;0.628;0.747579765
5.936283111;0.629;0.748033257
5.940553512;0.63;0.748487091
5.944822056;0.631;0.748941274
5.949086322;0.632;0.749395811
5.953353005;0.633;0.749850714
5.95761668;0.634;0.750305985
5.961878073;0.635;0.750761632
5.966127911;0.636;0.751217653
5.970381336;0.637;0.751674076
5.974637316;0.638;0.752130896
5.978889923;0.639;0.752588116
5.983140537;0.64;0.753045748
5.987386056;0.641;0.753503795
5.991634687;0.642;0.753962271
5.995882116;0.643;0.754421177
6.000126074;0.644;0.754880521
6.004368426;0.645;0.75534031
6.008600135;0.646;0.755800559
6.012835882;0.647;0.756261247
6.017072903;0.648;0.756722415
6.02130683;0.649;0.757184054
6.025539141;0.65;0.757646174
6.029766974;0.651;0.758108779
6.03399789;0.652;0.758571883
6.038226565;0.653;0.759035486
6.04249071;0.654;0.759498976
6.046716236;0.655;0.75996359
6.050937202;0.656;0.760428733
6.055151271;0.657;0.7608944
6.059369925;0.658;0.761360616
6.063586923;0.659;0.76182737
6.067798764;0.66;0.762294673
6.072014315;0.661;0.762762536
6.076228234;0.662;0.763230959
6.080440161;0.663;0.763699963
6.084649976;0.664;0.76416954
6.088855094;0.665;0.764639703
6.093063953;0.666;0.765110461
6.097261814;0.667;0.765581805
6.101463492;0.668;0.766053779
6.105664266;0.669;0.76652636
6.109860817;0.67;0.766999561
6.114060882;0.671;0.767473393
6.11825838;0.672;0.767947861
6.122453768;0.673;0.768422972
6.126647683;0.674;0.768898737
6.130838349;0.675;0.769375153
6.135029242;0.676;0.769852232
6.139212826;0.677;0.770329982
6.143398997;0.678;0.77080843
6.147580828;0.679;0.771287555
6.151766739;0.68;0.771767376
6.155951079;0.681;0.772247898
6.160132577;0.682;0.772729129
6.164312815;0.683;0.773211076
6.168488868;0.684;0.773693746
6.172668791;0.685;0.77417715
6.176837063;0.686;0.774661273
6.181010366;0.687;0.775146172
6.185178038;0.688;0.775631813
6.189350179;0.689;0.776118216
6.193521479;0.69;0.776605386
6.197689373;0.691;0.777093331
6.201856;0.692;0.777582059
6.206018013;0.693;0.778071577
6.210184254;0.694;0.778561896
6.214348469;0.695;0.77905302
6.218501199;0.696;0.779544934
6.222658344;0.697;0.780037707
6.226812576;0.698;0.780531291
6.230970205;0.699;0.78102572
6.235124942;0.7;0.781520977
6.239277978;0.701;0.782017092
6.24342605;0.702;0.782514063
6.247578624;0.703;0.783011905
6.251729551;0.704;0.783510618
6.255874223;0.705;0.784010233
6.260012604;0.706;0.784510688
6.264152722;0.707;0.785012068
6.268296933;0.708;0.785514354
6.272437739;0.709;0.786017549
6.276576904;0.71;0.786521664
6.280710846;0.711;0.787026705
6.284849488;0.712;0.787532684
6.288986606;0.713;0.788039605
6.293116764;0.714;0.788547497
6.29724138;0.715;0.789056297
6.30136713;0.716;0.789566091
6.305497102;0.717;0.790076862
6.309623603;0.718;0.790588611
6.313748333;0.719;0.791101349
6.31786766;0.72;0.791615084
6.321991813;0.721;0.792129827
6.326114295;0.722;0.792645581
6.330224501;0.723;0.793162332
6.334338749;0.724;0.793680152
6.338449508;0.725;0.79419899
6.342564456;0.726;0.794718877
6.346675608;0.727;0.795239811
6.350785015;0.728;0.795761806
6.354888933;0.729;0.796284868
6.358997729;0.73;0.79680901
6.363100042;0.731;0.7973341
6.3671969;0.732;0.797860535
6.37129571;0.733;0.798387958
6.375390595;0.734;0.798916478
6.379487759;0.735;0.799446108
6.383583749;0.736;0.79997688
6.387720468;0.737;0.800508143
6.391765509;0.738;0.801041785
6.395900837;0.739;0.80157535
6.399937477;0.74;0.802111284
6.404063637;0.741;0.802647176
6.408146202;0.742;0.803184841
6.412224709;0.743;0.80372368
6.416305669;0.744;0.804263719
6.420382551;0.745;0.804804952
6.424457681;0.746;0.80534739
6.428527469;0.747;0.805891041
6.432595397;0.748;0.806435854
6.436658947;0.749;0.806982008
6.440723778;0.75;0.807529346
6.444782168;0.751;0.808077928
6.44884565;0.752;0.808627764
6.452906351;0.753;0.809178862
6.456963366;0.754;0.809731228
6.4610184;0.755;0.810284873
6.465061275;0.756;0.810839751
6.469108748;0.757;0.811396024
6.473154535;0.758;0.811953551
6.477198139;0.759;0.812512389
6.481235557;0.76;0.813072546
6.485277776;0.761;0.813634032
6.489315483;0.762;0.814196852
6.493350306;0.763;0.814761015
6.497367973;0.764;0.815326509
6.501396598;0.765;0.815893402
6.505423069;0.766;0.816461648
6.509445263;0.767;0.817031269
6.51346493;0.768;0.817602277
6.517479143;0.769;0.818174675
6.521496727;0.77;0.818748479
6.525502708;0.771;0.81932361
6.529506517;0.772;0.81990031
6.533505992;0.773;0.820478372
6.537510249;0.774;0.821057867
6.541509129;0.775;0.8216388
6.545504671;0.776;0.822221187
6.549492588;0.777;0.822805034
6.553485634;0.778;0.82339035
6.557464863;0.779;0.823977112
6.561444049;0.78;0.824565412
6.565421552;0.781;0.825155187
6.569393875;0.782;0.825746454
6.573367934;0.783;0.826339238
6.577336518;0.784;0.826933537
6.581302007;0.785;0.827529363
6.585256288;0.786;0.828126738
6.589208453;0.787;0.828725607
6.593161368;0.788;0.82932608
6.597110174;0.789;0.829928096
6.601050992;0.79;0.83053168
6.604996195;0.791;0.831136844
6.608935405;0.792;0.831743587
6.612863855;0.793;0.832351916
6.6167829;0.794;0.832961855
6.620709859;0.795;0.83357341
6.624631569;0.796;0.834186578
6.628547842;0.797;0.834801371
6.632459898;0.798;0.835417804
6.636366084;0.799;0.836035869
6.640315805;0.8;0.83665499
6.644162198;0.801;0.837276934
6.648102016;0.802;0.837899391
6.651988897;0.803;0.838524091
6.655876815;0.804;0.839150497
6.659757179;0.805;0.839778592
6.663633253;0.806;0.840408388
6.667491675;0.807;0.841039855
6.671354965;0.808;0.841673131
6.675215227;0.809;0.842308056
6.679069269;0.81;0.842944734
6.682913364;0.811;0.843583153
6.686761787;0.812;0.844223323
6.690602427;0.813;0.844865246
6.694425851;0.814;0.845508913
6.698244695;0.815;0.846154392
6.70206915;0.816;0.846801637
6.705886272;0.817;0.847450668
6.709696577;0.818;0.848101496
6.713501157;0.819;0.848754135
6.71729216;0.82;0.849408577
6.721081012;0.821;0.850064829
6.724865171;0.822;0.850722928
6.728643896;0.823;0.85138286
6.732413909;0.824;0.852044629
6.736184128;0.825;0.852708256
6.739945822;0.826;0.853373738
6.743689744;0.827;0.854041064
6.747429864;0.828;0.854710303
6.751172414;0.829;0.855381413
6.754905362;0.83;0.856054406
6.758631969;0.831;0.856729297
6.762347587;0.832;0.857406091
6.766054209;0.833;0.858084765
6.769756783;0.834;0.858765414
6.773452602;0.835;0.85944797
6.777136603;0.836;0.860132455
6.780822319;0.837;0.860818898
6.78449916;0.838;0.861507255
6.78816348;0.839;0.862197598
6.79180811;0.84;0.862889857
6.795461618;0.841;0.863584125
6.799104307;0.842;0.864280358
6.802738851;0.843;0.864978575
6.806359515;0.844;0.865678781
6.80997668;0.845;0.866380993
6.813581646;0.846;0.867085171
6.817179969;0.847;0.867791394
6.820768961;0.848;0.868499646
6.824351667;0.849;0.869209875
