 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    SRK 
Mixing Rule:          VdW1f 
Components:           CO2(4C), nC20 
Feed Composition:     [0.9953, 0.0047] 
Association Rule:     4C, 4C 
Combining Rule:       CR-1 
============================================
Phase 1;Phase 2;T(K);P(MPa);TPD-3-phase;Phase_ID;

0.99486712;0.9953;316.195593569;9.386482579;1.097618943;-1.0
0.994878507;0.9953;316.181951645;9.384074133;1.097903296;-1.0
0.994887598;0.9953;316.170819306;9.382108354;1.097931138;-1.0
0.994896673;0.9953;316.159938883;9.380186985;1.098158149;-1.0
0.994905732;0.9953;316.149031436;9.378260621;1.098389213;-1.0
0.994914775;0.9953;316.138156642;9.376339816;1.098618163;-1.0
0.994923802;0.9953;316.127305655;9.374423002;1.098845923;-1.0
0.994932813;0.9953;316.116473762;9.372509342;1.099072975;-1.0
0.994941807;0.9953;316.105690206;9.370604018;1.099296287;-1.0
0.994948992;0.9953;316.096785877;9.369030483;1.099326947;-1.0
0.994956166;0.9953;316.088169666;9.367507809;1.09950636;-1.0
0.99496333;0.9953;316.07952497;9.365979966;1.099689516;-1.0
0.994970484;0.9953;316.070903204;9.364456046;1.099871097;-1.0
0.994977627;0.9953;316.062295183;9.362934419;1.100052085;-1.0
0.994984761;0.9953;316.053711746;9.361417005;1.10023133;-1.0
0.994991884;0.9953;316.045154893;9.359904158;1.100408592;-1.0
0.994997576;0.9953;316.038032289;9.358644735;1.100438475;-1.0
0.995003261;0.9953;316.031192795;9.357435331;1.100580863;-1.0
0.995008939;0.9953;316.024321528;9.356220224;1.100727056;-1.0
0.995014611;0.9953;316.017477271;9.355009818;1.100870957;-1.0
0.995020277;0.9953;316.010628053;9.35379844;1.101015889;-1.0
0.995025936;0.9953;316.00378912;9.352588796;1.10116024;-1.0
0.995031589;0.9953;315.996999089;9.351387731;1.101300061;-1.0
0.995037235;0.9953;315.99022169;9.350188813;1.101439091;-1.0
0.995041747;0.9953;315.984478699;9.34917279;1.101471591;-1.0
0.995046256;0.9953;315.979059291;9.348213982;1.101583281;-1.0
0.99505076;0.9953;315.973607876;9.347249462;1.101698648;-1.0
0.99505526;0.9953;315.968148843;9.346283533;1.10181509;-1.0
0.995059756;0.9953;315.96271216;9.345321511;1.101929575;-1.0
0.995064248;0.9953;315.957309223;9.344365417;1.102040848;-1.0
0.995068736;0.9953;315.951889528;9.343406292;1.102154214;-1.0
0.995073219;0.9953;315.946525135;9.342456915;1.102262155;-1.0
0.995076804;0.9953;315.941866753;9.341632411;1.102297298;-1.0
0.995080385;0.9953;315.937580908;9.34087384;1.102383574;-1.0
0.995083964;0.9953;315.933228015;9.340103358;1.102476945;-1.0
0.99508754;0.9953;315.928899479;9.339337161;1.102568099;-1.0
0.995091114;0.9953;315.924568032;9.338570411;1.102659667;-1.0
0.995094685;0.9953;315.920269556;9.337809473;1.102748018;-1.0
0.995098253;0.9953;315.91595082;9.337044903;1.102838669;-1.0
