 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           CO2, H2S(4C) 
Feed Composition:     [0.5, 0.5] 
Association Rule:     4C, 4C 
Combining Rule:       CR-1 
============================================
P(MPa);x1;y1
2.495872938;0.442;0.687698551
2.49829513;0.443;0.688305967
2.500714782;0.444;0.688912279
2.503131904;0.445;0.689517496
2.505546506;0.446;0.690121625
2.507958059;0.447;0.690724671
2.51036798;0.448;0.691326649
2.512770604;0.449;0.69192756
2.515170239;0.45;0.692527408
2.517571839;0.451;0.693126211
2.519970987;0.452;0.693723969
2.522367666;0.453;0.694320692
2.524761886;0.454;0.694916386
2.527153656;0.455;0.695511058
2.529542984;0.456;0.696104715
2.531929233;0.457;0.696697361
2.534314019;0.458;0.697289013
2.536696346;0.459;0.697879671
2.539075982;0.46;0.698469342
2.54145322;0.461;0.699058034
2.543828071;0.462;0.699645755
2.546200544;0.463;0.700232511
2.548570648;0.464;0.700818309
2.550938391;0.465;0.701403156
2.553303782;0.466;0.701987059
2.555666832;0.467;0.702570025
2.558027102;0.468;0.703152057
2.560385839;0.469;0.703733171
2.562741931;0.47;0.704313365
2.565095674;0.471;0.704892648
2.567447116;0.472;0.705471028
2.569796266;0.473;0.70604851
2.572143134;0.474;0.706625103
2.574487729;0.475;0.707200811
2.576830061;0.476;0.707775642
2.579170137;0.477;0.708349603
2.581507424;0.478;0.708922696
2.583843347;0.479;0.709494937
2.586176852;0.48;0.710066325
2.588507975;0.481;0.710636867
2.590836885;0.482;0.711206571
2.59316359;0.483;0.711775443
2.5954881;0.484;0.712343489
2.597810424;0.485;0.712910715
2.600130569;0.486;0.713477128
2.602448546;0.487;0.714042734
2.60476373;0.488;0.714607535
2.607077711;0.489;0.715171548
2.609389483;0.49;0.715734771
2.611698851;0.491;0.716297211
2.613997765;0.492;0.716858867
2.616310112;0.493;0.717419771
2.618604393;0.494;0.717979891
2.620904761;0.495;0.718539263
2.623203082;0.496;0.719097882
2.625499311;0.497;0.719655755
2.627792746;0.498;0.720212884
2.630085117;0.499;0.720769285
2.632375474;0.5;0.721324957
2.634663392;0.501;0.721879906
2.636949263;0.502;0.722434137
2.639233091;0.503;0.722987658
2.641514884;0.504;0.723540474
2.643794651;0.505;0.724092591
2.646072399;0.506;0.724644015
2.648348138;0.507;0.725194751
2.650621876;0.508;0.725744805
2.652893131;0.509;0.72629418
2.655163232;0.51;0.72684289
2.657431096;0.511;0.727390933
2.659696894;0.512;0.727938317
2.661960731;0.513;0.728485047
2.664222616;0.514;0.72903113
2.666482557;0.515;0.729576569
2.668740562;0.516;0.730121372
2.670996639;0.517;0.730665544
2.673250798;0.518;0.73120909
2.675502478;0.519;0.731752012
2.677753148;0.52;0.732294324
2.680001771;0.521;0.732836026
2.682248314;0.522;0.733377122
2.684492978;0.523;0.73391762
2.68673577;0.524;0.734457525
2.688976699;0.525;0.734996841
2.691215773;0.526;0.735535576
2.693453;0.527;0.736073733
2.69568839;0.528;0.736611318
2.697921311;0.529;0.737148332
2.70015336;0.53;0.737684791
2.702383543;0.531;0.738220693
2.704611639;0.532;0.738756043
2.706837934;0.533;0.739290847
2.709062438;0.534;0.73982511
2.711285157;0.535;0.740358838
2.7135061;0.536;0.740892035
2.715721375;0.537;0.741424708
2.71793293;0.538;0.741956855
2.720147368;0.539;0.742488489
2.722361096;0.54;0.743019618
2.724573127;0.541;0.743550242
2.726783047;0.542;0.744080364
2.72899124;0.543;0.744609992
2.731197711;0.544;0.74513913
2.733402466;0.545;0.745667783
2.735605513;0.546;0.746195957
2.73780686;0.547;0.746723655
2.740006515;0.548;0.747250884
2.74220372;0.549;0.747777644
2.744400302;0.55;0.748303949
2.746595267;0.551;0.748829799
2.748788292;0.552;0.749355198
2.75097958;0.553;0.749880151
2.753169219;0.554;0.750404663
2.755357217;0.555;0.750928739
2.757543583;0.556;0.751452384
2.759728322;0.557;0.751975603
2.761911444;0.558;0.752498401
2.764092956;0.559;0.753020782
2.766272319;0.56;0.753542749
2.768450958;0.561;0.754064312
2.770627834;0.562;0.754585473
2.772802959;0.563;0.755106235
2.774976509;0.564;0.755626603
2.777148491;0.565;0.756146584
2.779318913;0.566;0.756666181
2.781487782;0.567;0.757185398
2.783655106;0.568;0.757704242
2.785820893;0.569;0.758222715
2.787984533;0.57;0.758740821
2.790147578;0.571;0.75925857
2.792309031;0.572;0.759775963
2.794468718;0.573;0.760293003
2.796626901;0.574;0.760809697
2.798783587;0.575;0.761326048
2.800938784;0.576;0.761842061
2.8030925;0.577;0.762357741
2.80524474;0.578;0.762873092
2.807395513;0.579;0.763388119
2.809544142;0.58;0.763902822
2.811692301;0.581;0.764417216
2.813834028;0.582;0.764931295
2.815974148;0.583;0.765445067
2.818117145;0.584;0.76595854
2.820258745;0.585;0.766471714
2.822398916;0.586;0.766984595
2.824537664;0.587;0.767497187
2.826674996;0.588;0.768009495
2.82881092;0.589;0.768521522
2.830944691;0.59;0.769033271
2.833078105;0.591;0.769544753
2.835210181;0.592;0.770055968
2.837340588;0.593;0.770566918
2.839469547;0.594;0.77107761
2.841597137;0.595;0.771588048
2.843723362;0.596;0.772098236
2.84584823;0.597;0.772608179
2.847971748;0.598;0.77311788
2.850093922;0.599;0.773627344
2.85221394;0.6;0.774136572
2.854333719;0.601;0.774645576
2.856452225;0.602;0.775154355
2.85856924;0.603;0.775662914
2.860684772;0.604;0.776171257
2.862798997;0.605;0.776679387
2.864911921;0.606;0.77718731
2.867023551;0.607;0.777695029
2.869133893;0.608;0.77820255
2.871242954;0.609;0.778709875
2.87335074;0.61;0.779217009
2.875456631;0.611;0.779723954
2.877562191;0.612;0.78023072
2.879666445;0.613;0.780737308
2.881769174;0.614;0.781243719
2.883870655;0.615;0.781749961
2.885970897;0.616;0.782256036
2.888069906;0.617;0.782761949
2.890167686;0.618;0.783267704
2.892264246;0.619;0.783773305
2.89435959;0.62;0.784278756
2.896453012;0.621;0.784784058
2.898546233;0.622;0.785289222
2.900638307;0.623;0.785794249
2.902728852;0.624;0.78629914
2.904818187;0.625;0.786803901
2.90690634;0.626;0.787308537
2.908985137;0.627;0.787813044
2.911077758;0.628;0.78831745
2.913153637;0.629;0.788821723
2.915236551;0.63;0.789325896
2.917317587;0.631;0.789829959
2.919398538;0.632;0.790333924
2.921478389;0.633;0.790837791
2.923556905;0.634;0.791341563
2.925634129;0.635;0.791845245
2.927710216;0.636;0.79234884
2.929785172;0.637;0.792852353
2.931859004;0.638;0.793355787
2.933931717;0.639;0.793859147
2.936003315;0.64;0.794362436
2.938073805;0.641;0.794865659
2.94014256;0.642;0.795368816
2.942211149;0.643;0.795871917
2.944278611;0.644;0.796374964
2.946344699;0.645;0.796877958
2.948409703;0.646;0.797380905
2.950473627;0.647;0.797883808
2.952536477;0.648;0.798386672
2.954598258;0.649;0.798889499
2.956658975;0.65;0.799392295
2.958718634;0.651;0.799895062
2.960776498;0.652;0.800397802
2.962834334;0.653;0.800900525
2.964891176;0.654;0.801403232
2.966946707;0.655;0.801905925
2.969001125;0.656;0.802408608
2.971054513;0.657;0.802911285
2.973106874;0.658;0.803413962
2.975158214;0.659;0.80391664
2.977208537;0.66;0.804419324
2.979257848;0.661;0.804922018
2.981305299;0.662;0.805424722
2.983352858;0.663;0.805927447
2.985399467;0.664;0.806430193
2.987445;0.665;0.806932964
2.989489302;0.666;0.807435762
2.991532617;0.667;0.807938592
2.99357495;0.668;0.808441459
2.995616306;0.669;0.808944364
2.997656689;0.67;0.809447313
2.999696104;0.671;0.809950309
3.001734555;0.672;0.810453356
3.003763542;0.673;0.810956453
3.005802155;0.674;0.811459577
3.007833738;0.675;0.811962832
3.009867851;0.676;0.81246612
3.011901024;0.677;0.812969475
3.013933247;0.678;0.813472904
3.015964525;0.679;0.813976409
3.017994862;0.68;0.814479993
3.020024261;0.681;0.814983662
3.022052726;0.682;0.815487419
3.024079396;0.683;0.815991263
3.026106257;0.684;0.816495206
3.028132244;0.685;0.816999248
3.030157264;0.686;0.817503392
3.0321811;0.687;0.81800764
3.034204023;0.688;0.818511998
3.036226036;0.689;0.819016469
3.038247144;0.69;0.819521057
3.04026735;0.691;0.820025765
3.042286658;0.692;0.820530597
3.044305072;0.693;0.821035556
3.04632182;0.694;0.821540645
3.04833872;0.695;0.822045871
3.050354783;0.696;0.822551236
3.052369777;0.697;0.823056742
3.054383748;0.698;0.823562393
3.056396843;0.699;0.824068193
3.058409065;0.7;0.824574147
3.060420418;0.701;0.825080256
3.062430903;0.702;0.825586526
3.064440526;0.703;0.826092959
3.066449186;0.704;0.826599561
3.068456495;0.705;0.827106328
3.070463822;0.706;0.827613274
3.072470346;0.707;0.828120398
3.074475717;0.708;0.828627703
3.076480202;0.709;0.829135193
3.078483843;0.71;0.829642871
3.080486642;0.711;0.830150742
3.082488602;0.712;0.830658808
3.084489726;0.713;0.831167073
3.086490017;0.714;0.831675542
3.088488593;0.715;0.832184214
3.090487467;0.716;0.8326931
3.09248556;0.717;0.833202199
3.094482346;0.718;0.833711514
3.096470556;0.719;0.834221046
3.098472523;0.72;0.834730815
3.100458465;0.721;0.835240795
3.10245156;0.722;0.835751016
3.104443935;0.723;0.83626147
3.106435492;0.724;0.836772163
3.108426231;0.725;0.837283097
3.110415303;0.726;0.837794275
3.112404658;0.727;0.838305705
3.114393248;0.728;0.838817387
3.116380992;0.729;0.839329325
3.118367658;0.73;0.839841522
3.120353516;0.731;0.840353983
3.122338568;0.732;0.84086671
3.124322818;0.733;0.841379707
3.126306265;0.734;0.841892978
3.128288914;0.735;0.842406527
3.130270764;0.736;0.842920356
3.132250975;0.737;0.843434467
3.134231476;0.738;0.84394887
3.13621123;0.739;0.844463563
3.138190151;0.74;0.844978552
3.140168017;0.741;0.845493838
3.142145091;0.742;0.846009426
3.144121376;0.743;0.84652532
3.146096873;0.744;0.847041523
3.148071583;0.745;0.847558039
3.150045508;0.746;0.84807487
3.152018649;0.747;0.848592022
3.153990147;0.748;0.849109494
3.155961961;0.749;0.849627296
3.157933037;0.75;0.850145428
3.159902997;0.751;0.850663893
3.161872547;0.752;0.851182696
3.163840987;0.753;0.851701839
3.165808646;0.754;0.852221327
3.167775527;0.755;0.852741162
3.16974163;0.756;0.853261349
3.171706958;0.757;0.85378189
3.173671509;0.758;0.85430279
3.175634383;0.759;0.854824051
3.177597612;0.76;0.855345679
3.179560109;0.761;0.855867676
3.181521873;0.762;0.856390046
3.183482572;0.763;0.856912791
3.18544246;0.764;0.857435916
3.187401574;0.765;0.857959424
3.189355867;0.766;0.85848332
3.191307142;0.767;0.859007601
3.193263362;0.768;0.85953228
3.195218877;0.769;0.860057356
3.19717264;0.77;0.860582831
3.199126803;0.771;0.861108713
3.201080226;0.772;0.861635003
3.203032905;0.773;0.862161704
3.204984651;0.774;0.86268882
3.206935454;0.775;0.863216355
3.208885471;0.776;0.863744311
3.210834703;0.777;0.864272694
3.21278315;0.778;0.864801505
3.214730811;0.779;0.86533075
3.216677685;0.78;0.86586043
3.218623772;0.781;0.866390551
3.220568208;0.782;0.866921113
3.222512946;0.783;0.867452125
3.224456938;0.784;0.867983587
3.22640017;0.785;0.868515504
3.228342303;0.786;0.869047878
3.230283635;0.787;0.869580713
3.232224172;0.788;0.870114013
3.234163915;0.789;0.870647781
3.236102862;0.79;0.871182022
3.238041013;0.791;0.871716738
3.239978365;0.792;0.872251934
3.241913921;0.793;0.872787611
3.243849874;0.794;0.873323776
3.245785066;0.795;0.873860431
3.247719491;0.796;0.87439758
3.249653046;0.797;0.874935227
3.251585567;0.798;0.875473373
3.253517277;0.799;0.876012024
3.255448177;0.8;0.876551184
3.257378265;0.801;0.877090855
3.259307539;0.802;0.877631041
3.261235997;0.803;0.878171746
3.263163638;0.804;0.878712974
3.265089491;0.805;0.879254726
3.267015694;0.806;0.879797011
3.268941114;0.807;0.880339828
3.270865743;0.808;0.880883183
3.272789448;0.809;0.881427079
3.274712127;0.81;0.881971518
3.276633972;0.811;0.882516506
3.278546917;0.812;0.883062042
3.280473555;0.813;0.883608144
3.282383901;0.814;0.884154792
3.284301758;0.815;0.88470201
3.286218895;0.816;0.885249793
3.288134195;0.817;0.885798145
3.290049814;0.818;0.886347073
3.29196461;0.819;0.886896578
3.293878574;0.82;0.887446664
3.29579162;0.821;0.887997335
3.297703564;0.822;0.888548594
3.299614631;0.823;0.889100446
3.301524822;0.824;0.889652894
3.303434131;0.825;0.890205942
3.305342557;0.826;0.890759593
3.307250097;0.827;0.891313851
3.309156746;0.828;0.891868721
3.311061464;0.829;0.892424204
3.312966506;0.83;0.892980307
3.314870684;0.831;0.893537032
3.31677399;0.832;0.894094384
3.318676422;0.833;0.894652365
3.320577683;0.834;0.895210979
3.322477988;0.835;0.895770231
3.324377372;0.836;0.896330124
3.326275833;0.837;0.896890662
3.328173366;0.838;0.897451849
3.330069968;0.839;0.898013689
3.331965635;0.84;0.898576184
3.333860362;0.841;0.899139341
3.335753181;0.842;0.89970316
3.337646207;0.843;0.900267648
3.339538317;0.844;0.900832808
3.341429502;0.845;0.901398644
3.3433196;0.846;0.90196516
3.345208679;0.847;0.902532358
3.347096693;0.848;0.903100243
3.348983731;0.849;0.90366882
