474.2;4.107;17055;5.86E-05;15.888;16.128;39.007;104.97;170.89;445.58;0.62731;undefined;undefined;0.0043442;liquid
474.3;4.1147;17047;5.87E-05;15.903;16.145;39.04;105;171.08;445.02;0.62981;undefined;undefined;0.0043318;liquid
474.4;4.1224;17038;5.87E-05;15.919;16.161;39.074;105.03;171.27;444.46;0.63232;undefined;undefined;0.0043193;liquid
474.5;4.1301;17030;5.87E-05;15.935;16.177;39.107;105.06;171.45;443.91;0.63484;undefined;undefined;0.0043068;liquid
474.6;4.1378;17022;5.87E-05;15.951;16.194;39.14;105.08;171.64;443.35;0.63737;undefined;undefined;0.0042943;liquid
474.7;4.1455;17014;5.88E-05;15.966;16.21;39.174;105.11;171.83;442.79;0.63992;undefined;undefined;0.0042818;liquid
474.8;4.1532;17005;5.88E-05;15.982;16.226;39.207;105.14;172.02;442.23;0.64247;undefined;undefined;0.0042693;liquid
474.9;4.161;16997;5.88E-05;15.998;16.243;39.241;105.17;172.21;441.67;0.64504;undefined;undefined;0.0042569;liquid
475;4.1688;16989;5.89E-05;16.014;16.259;39.274;105.2;172.4;441.11;0.64762;undefined;undefined;0.0042444;liquid
475.1;4.1765;16980;5.89E-05;16.029;16.275;39.308;105.22;172.6;440.55;0.65022;undefined;undefined;0.0042319;liquid
475.2;4.1843;16972;5.89E-05;16.045;16.292;39.341;105.25;172.79;439.99;0.65282;undefined;undefined;0.0042194;liquid
475.3;4.1921;16964;5.90E-05;16.061;16.308;39.375;105.28;172.99;439.43;0.65544;undefined;undefined;0.0042069;liquid
475.4;4.1999;16955;5.90E-05;16.077;16.325;39.408;105.31;173.18;438.86;0.65807;undefined;undefined;0.0041945;liquid
475.5;4.2077;16947;5.90E-05;16.093;16.341;39.442;105.34;173.38;438.3;0.66071;undefined;undefined;0.004182;liquid
475.6;4.2155;16939;5.90E-05;16.109;16.357;39.476;105.36;173.58;437.73;0.66337;undefined;undefined;0.0041695;liquid
475.7;4.2234;16930;5.91E-05;16.124;16.374;39.509;105.39;173.78;437.17;0.66604;undefined;undefined;0.004157;liquid
475.8;4.2312;16922;5.91E-05;16.14;16.39;39.543;105.42;173.98;436.6;0.66872;undefined;undefined;0.0041446;liquid
475.9;4.2391;16913;5.91E-05;16.156;16.407;39.577;105.45;174.18;436.04;0.67142;undefined;undefined;0.0041321;liquid
476;4.2469;16905;5.92E-05;16.172;16.423;39.61;105.48;174.38;435.47;0.67413;undefined;undefined;0.0041196;liquid
476.1;4.2548;16896;5.92E-05;16.188;16.44;39.644;105.51;174.58;434.9;0.67685;undefined;undefined;0.0041072;liquid
476.2;4.2627;16888;5.92E-05;16.204;16.456;39.678;105.53;174.79;434.33;0.67958;undefined;undefined;0.0040947;liquid
476.3;4.2706;16879;5.92E-05;16.22;16.473;39.712;105.56;174.99;433.76;0.68233;undefined;undefined;0.0040822;liquid
476.4;4.2785;16871;5.93E-05;16.236;16.49;39.745;105.59;175.2;433.19;0.68509;undefined;undefined;0.0040697;liquid
476.5;4.2865;16862;5.93E-05;16.252;16.506;39.779;105.62;175.41;432.62;0.68787;undefined;undefined;0.0040573;liquid
476.6;4.2944;16854;5.93E-05;16.268;16.523;39.813;105.65;175.61;432.05;0.69066;undefined;undefined;0.0040448;liquid
476.7;4.3024;16845;5.94E-05;16.284;16.539;39.847;105.68;175.82;431.48;0.69346;undefined;undefined;0.0040323;liquid
476.8;4.3103;16837;5.94E-05;16.3;16.556;39.881;105.71;176.03;430.9;0.69628;undefined;undefined;0.0040199;liquid
476.9;4.3183;16828;5.94E-05;16.316;16.573;39.915;105.74;176.25;430.33;0.69911;undefined;undefined;0.0040074;liquid
477;4.3263;16819;5.95E-05;16.332;16.589;39.948;105.76;176.46;429.75;0.70196;undefined;undefined;0.003995;liquid
477.1;4.3343;16811;5.95E-05;16.348;16.606;39.982;105.79;176.67;429.18;0.70482;undefined;undefined;0.0039825;liquid
477.2;4.3423;16802;5.95E-05;16.364;16.623;40.016;105.82;176.89;428.6;0.7077;undefined;undefined;0.00397;liquid
477.3;4.3503;16793;5.95E-05;16.38;16.639;40.05;105.85;177.11;428.02;0.71059;undefined;undefined;0.0039576;liquid
477.4;4.3583;16785;5.96E-05;16.396;16.656;40.084;105.88;177.32;427.45;0.71349;undefined;undefined;0.0039451;liquid
477.5;4.3664;16776;5.96E-05;16.412;16.673;40.118;105.91;177.54;426.87;0.71641;undefined;undefined;0.0039327;liquid
